,BaseYear,Year,Month,State,Sector,Group,SubGroup,Index,Inflation (%)
201211,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,Meat and Fish,124.7,12.24
201212,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,Egg,123.6,7.57
201213,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,Fruits,124.1,10.21
201214,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,Vegetables,123.8,16.03
201215,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,Pulses and Products,115.8,6.14
201216,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,Spices,117.2,8.22
201217,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",120.6,10.54
201218,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,Non-alcoholic Beverages,107.9,4.25
201219,2012,2014,March,Himachal Pradesh,Combined,Food and Beverages,Residual,118,9.46
201220,2012,2014,March,Himachal Pradesh,Combined,"Pan, Tobacco and Intoxicants",Residual,118,14.12
201221,2012,2014,March,Himachal Pradesh,Combined,Clothing and Footwear,Clothing,119.1,9.37
201222,2012,2014,March,Himachal Pradesh,Combined,Clothing and Footwear,Footwear,115.8,6.73
201223,2012,2014,March,Himachal Pradesh,Combined,Clothing and Footwear,Residual,118.3,8.73
201224,2012,2014,March,Himachal Pradesh,Combined,Fuel and Light,Residual,112.4,10.2
201225,2012,2014,March,Himachal Pradesh,Combined,Miscellaneous,Household Goods and Services,117.2,8.92
201226,2012,2014,March,Himachal Pradesh,Combined,Miscellaneous,Health,113.5,8.61
201227,2012,2014,March,Himachal Pradesh,Combined,Miscellaneous,Transport and Communication,113.1,9.91
201228,2012,2014,March,Himachal Pradesh,Combined,Miscellaneous,Education,106.8,3.69
201229,2012,2014,March,Himachal Pradesh,Combined,Miscellaneous,Residual,112.2,7.78
201230,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Cereals and Products,112.8,6.72
201231,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Meat and Fish,125.6,13.36
201232,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Egg,124,7.83
201233,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Fruits,124.8,10.74
201234,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Vegetables,126.6,16.47
201235,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Pulses and Products,116.9,6.27
201236,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Spices,118.2,8.04
201237,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",121.4,11.17
201238,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Non-alcoholic Beverages,107.9,4.66
201239,2012,2014,March,Himachal Pradesh,Rural,Food and Beverages,Residual,118.6,9.51
201240,2012,2014,March,Himachal Pradesh,Rural,"Pan, Tobacco and Intoxicants",Residual,118.7,14.69
201241,2012,2014,March,Himachal Pradesh,Rural,Clothing and Footwear,Clothing,120,9.89
201242,2012,2014,March,Himachal Pradesh,Rural,Clothing and Footwear,Footwear,116.9,7.25
201243,2012,2014,March,Himachal Pradesh,Rural,Clothing and Footwear,Residual,119.2,9.26
201244,2012,2014,March,Himachal Pradesh,Rural,Fuel and Light,Residual,112.5,10.19
201245,2012,2014,March,Himachal Pradesh,Rural,Miscellaneous,Household Goods and Services,118.4,9.94
201246,2012,2014,March,Himachal Pradesh,Rural,Miscellaneous,Health,114.1,9.08
201247,2012,2014,March,Himachal Pradesh,Rural,Miscellaneous,Transport and Communication,113.1,9.91
201248,2012,2014,March,Himachal Pradesh,Rural,Miscellaneous,Education,105.7,2.82
201249,2012,2014,March,Himachal Pradesh,Rural,Miscellaneous,Residual,112.5,7.97
201250,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Cereals and Products,120.4,9.85
201251,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Meat and Fish,119,5.5
201252,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Egg,121.6,6.2
201253,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Fruits,121.3,8.01
201254,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Vegetables,108.1,13.67
201255,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Pulses and Products,108.8,5.22
201256,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Spices,110.2,9.0
201257,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",117.4,8.1
201258,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Non-alcoholic Beverages,107.6,1.89
201259,2012,2014,March,Himachal Pradesh,Urban,Food and Beverages,Residual,114.8,9.13
201260,2012,2014,March,Himachal Pradesh,Urban,"Pan, Tobacco and Intoxicants",Residual,113.1,10.13
201261,2012,2014,March,Himachal Pradesh,Urban,Clothing and Footwear,Clothing,114.9,6.98
201262,2012,2014,March,Himachal Pradesh,Urban,Clothing and Footwear,Footwear,109.9,4.17
201263,2012,2014,March,Himachal Pradesh,Urban,Clothing and Footwear,Residual,113.8,6.36
201264,2012,2014,March,Himachal Pradesh,Urban,Fuel and Light,Residual,111.3,10.09
201265,2012,2014,March,Himachal Pradesh,Urban,Miscellaneous,Household Goods and Services,110.4,3.18
201266,2012,2014,March,Himachal Pradesh,Urban,Miscellaneous,Health,108.5,4.83
201267,2012,2014,March,Himachal Pradesh,Urban,Miscellaneous,Transport and Communication,113.2,9.9
201268,2012,2014,March,Himachal Pradesh,Urban,Miscellaneous,Education,110.1,6.38
201269,2012,2014,March,Himachal Pradesh,Urban,Miscellaneous,Residual,110.7,6.85
201270,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Cereals and Products,111.7,5.58
201271,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Meat and Fish,120.5,9.85
201272,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Egg,120.1,6.47
201273,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Fruits,115.5,10.53
201274,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Vegetables,118.2,13.44
201275,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Pulses and Products,110.7,4.04
201276,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Spices,107.3,4.58
201277,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",117.1,9.34
201278,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Non-alcoholic Beverages,111.8,4.98
201279,2012,2014,March,Jammu and Kashmir,Combined,Food and Beverages,Residual,113.6,6.97
201280,2012,2014,March,Jammu and Kashmir,Combined,"Pan, Tobacco and Intoxicants",Residual,116.8,9.67
201281,2012,2014,March,Jammu and Kashmir,Combined,Clothing and Footwear,Clothing,114.7,8.11
201282,2012,2014,March,Jammu and Kashmir,Combined,Clothing and Footwear,Footwear,109.5,3.79
201283,2012,2014,March,Jammu and Kashmir,Combined,Clothing and Footwear,Residual,113.7,7.26
201284,2012,2014,March,Jammu and Kashmir,Combined,Fuel and Light,Residual,106.3,1.92
201285,2012,2014,March,Jammu and Kashmir,Combined,Miscellaneous,Household Goods and Services,112.2,7.16
201286,2012,2014,March,Jammu and Kashmir,Combined,Miscellaneous,Health,108.1,3.64
201287,2012,2014,March,Jammu and Kashmir,Combined,Miscellaneous,Transport and Communication,110.7,4.63
201288,2012,2014,March,Jammu and Kashmir,Combined,Miscellaneous,Education,110.8,6.13
201289,2012,2014,March,Jammu and Kashmir,Combined,Miscellaneous,Residual,110.3,5.25
201290,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Cereals and Products,111.3,5.9
201291,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Meat and Fish,120.2,10.58
201292,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Egg,117.5,5.1
201293,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Fruits,114.1,11.75
201294,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Vegetables,119,14.42
201295,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Pulses and Products,110.5,4.05
201296,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Spices,107.2,4.08
201297,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",115.9,10.07
201298,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Non-alcoholic Beverages,111.4,5.59
201299,2012,2014,March,Jammu and Kashmir,Rural,Food and Beverages,Residual,113.6,7.27
201300,2012,2014,March,Jammu and Kashmir,Rural,"Pan, Tobacco and Intoxicants",Residual,116.9,10.39
201301,2012,2014,March,Jammu and Kashmir,Rural,Clothing and Footwear,Clothing,114.2,8.56
201302,2012,2014,March,Jammu and Kashmir,Rural,Clothing and Footwear,Footwear,107.1,2.1
201303,2012,2014,March,Jammu and Kashmir,Rural,Clothing and Footwear,Residual,112.8,7.22
201304,2012,2014,March,Jammu and Kashmir,Rural,Fuel and Light,Residual,105,1.35
201305,2012,2014,March,Jammu and Kashmir,Rural,Miscellaneous,Household Goods and Services,112.7,7.85
201306,2012,2014,March,Jammu and Kashmir,Rural,Miscellaneous,Health,107.8,3.36
201307,2012,2014,March,Jammu and Kashmir,Rural,Miscellaneous,Transport and Communication,109.4,3.5
201308,2012,2014,March,Jammu and Kashmir,Rural,Miscellaneous,Education,112.1,6.46
201309,2012,2014,March,Jammu and Kashmir,Rural,Miscellaneous,Residual,110.3,5.15
201310,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Cereals and Products,112.7,4.55
201311,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Meat and Fish,121.2,7.83
201312,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Egg,129.7,11.62
201313,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Fruits,118.3,8.04
201314,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Vegetables,116.1,10.99
201315,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Pulses and Products,111.4,4.11
201316,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Spices,107.6,6.22
201317,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",119.5,8.05
201318,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Non-alcoholic Beverages,113,3.1
201319,2012,2014,March,Jammu and Kashmir,Urban,Food and Beverages,Residual,113.5,5.98
201320,2012,2014,March,Jammu and Kashmir,Urban,"Pan, Tobacco and Intoxicants",Residual,116.7,7.86
201321,2012,2014,March,Jammu and Kashmir,Urban,Clothing and Footwear,Clothing,115.9,6.82
201322,2012,2014,March,Jammu and Kashmir,Urban,Clothing and Footwear,Footwear,115.7,7.93
201323,2012,2014,March,Jammu and Kashmir,Urban,Clothing and Footwear,Residual,115.9,7.12
201324,2012,2014,March,Jammu and Kashmir,Urban,Fuel and Light,Residual,110.3,3.76
201325,2012,2014,March,Jammu and Kashmir,Urban,Miscellaneous,Household Goods and Services,110.9,5.32
201326,2012,2014,March,Jammu and Kashmir,Urban,Miscellaneous,Health,108.7,4.22
201327,2012,2014,March,Jammu and Kashmir,Urban,Miscellaneous,Transport and Communication,112.7,6.42
201328,2012,2014,March,Jammu and Kashmir,Urban,Miscellaneous,Education,109.1,5.72
201329,2012,2014,March,Jammu and Kashmir,Urban,Miscellaneous,Residual,110.4,5.44
201330,2012,2014,March,Jharkhand,Combined,Food and Beverages,Cereals and Products,121,11.42
201331,2012,2014,March,Jharkhand,Combined,Food and Beverages,Meat and Fish,120.3,7.51
201332,2012,2014,March,Jharkhand,Combined,Food and Beverages,Egg,119.2,5.3
201333,2012,2014,March,Jharkhand,Combined,Food and Beverages,Fruits,105.5,9.44
201334,2012,2014,March,Jharkhand,Combined,Food and Beverages,Vegetables,113.7,13.7
201335,2012,2014,March,Jharkhand,Combined,Food and Beverages,Pulses and Products,107.6,1.8
201336,2012,2014,March,Jharkhand,Combined,Food and Beverages,Spices,114.3,7.53
201337,2012,2014,March,Jharkhand,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",120.4,9.36
201338,2012,2014,March,Jharkhand,Combined,Food and Beverages,Non-alcoholic Beverages,113.8,7.66
201339,2012,2014,March,Jharkhand,Combined,Food and Beverages,Residual,116,8.92
201340,2012,2014,March,Jharkhand,Combined,"Pan, Tobacco and Intoxicants",Residual,118,10.49
201341,2012,2014,March,Jharkhand,Combined,Clothing and Footwear,Clothing,119,10.19
201342,2012,2014,March,Jharkhand,Combined,Clothing and Footwear,Footwear,115.4,8.05
201343,2012,2014,March,Jharkhand,Combined,Clothing and Footwear,Residual,118.5,9.93
201344,2012,2014,March,Jharkhand,Combined,Fuel and Light,Residual,111.8,4.98
201345,2012,2014,March,Jharkhand,Combined,Miscellaneous,Household Goods and Services,121.2,11.29
201346,2012,2014,March,Jharkhand,Combined,Miscellaneous,Health,112.6,6.13
201347,2012,2014,March,Jharkhand,Combined,Miscellaneous,Transport and Communication,113.5,7.79
201348,2012,2014,March,Jharkhand,Combined,Miscellaneous,Education,110.3,5.65
201349,2012,2014,March,Jharkhand,Combined,Miscellaneous,Residual,114.3,7.63
201350,2012,2014,March,Jharkhand,Rural,Food and Beverages,Cereals and Products,119.1,11.1
201351,2012,2014,March,Jharkhand,Rural,Food and Beverages,Meat and Fish,119.3,6.8
201352,2012,2014,March,Jharkhand,Rural,Food and Beverages,Egg,116,2.47
201353,2012,2014,March,Jharkhand,Rural,Food and Beverages,Fruits,107.6,8.36
201354,2012,2014,March,Jharkhand,Rural,Food and Beverages,Vegetables,112.1,14.04
201355,2012,2014,March,Jharkhand,Rural,Food and Beverages,Pulses and Products,107.5,0.37
201356,2012,2014,March,Jharkhand,Rural,Food and Beverages,Spices,114.7,6.5
201357,2012,2014,March,Jharkhand,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",119.8,8.12
201358,2012,2014,March,Jharkhand,Rural,Food and Beverages,Non-alcoholic Beverages,115.6,8.44
201359,2012,2014,March,Jharkhand,Rural,Food and Beverages,Residual,115.5,8.55
201360,2012,2014,March,Jharkhand,Rural,"Pan, Tobacco and Intoxicants",Residual,117.1,9.85
201361,2012,2014,March,Jharkhand,Rural,Clothing and Footwear,Clothing,118.4,9.53
201362,2012,2014,March,Jharkhand,Rural,Clothing and Footwear,Footwear,116.2,7.99
201363,2012,2014,March,Jharkhand,Rural,Clothing and Footwear,Residual,118.1,9.35
201364,2012,2014,March,Jharkhand,Rural,Fuel and Light,Residual,112.6,6.13
201365,2012,2014,March,Jharkhand,Rural,Miscellaneous,Household Goods and Services,121.6,12.59
201366,2012,2014,March,Jharkhand,Rural,Miscellaneous,Health,115.1,7.47
201367,2012,2014,March,Jharkhand,Rural,Miscellaneous,Transport and Communication,115.1,8.69
201368,2012,2014,March,Jharkhand,Rural,Miscellaneous,Education,113,7.31
201369,2012,2014,March,Jharkhand,Rural,Miscellaneous,Residual,116.7,9.07
201370,2012,2014,March,Jharkhand,Urban,Food and Beverages,Cereals and Products,126.8,12.11
201371,2012,2014,March,Jharkhand,Urban,Food and Beverages,Meat and Fish,122.7,9.26
201372,2012,2014,March,Jharkhand,Urban,Food and Beverages,Egg,125.8,11.03
201373,2012,2014,March,Jharkhand,Urban,Food and Beverages,Fruits,103.7,10.44
201374,2012,2014,March,Jharkhand,Urban,Food and Beverages,Vegetables,118.1,13.12
201375,2012,2014,March,Jharkhand,Urban,Food and Beverages,Pulses and Products,107.9,5.47
201376,2012,2014,March,Jharkhand,Urban,Food and Beverages,Spices,113,10.57
201377,2012,2014,March,Jharkhand,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",121.7,12.06
201378,2012,2014,March,Jharkhand,Urban,Food and Beverages,Non-alcoholic Beverages,111,6.53
201379,2012,2014,March,Jharkhand,Urban,Food and Beverages,Residual,117.2,9.84
201380,2012,2014,March,Jharkhand,Urban,"Pan, Tobacco and Intoxicants",Residual,121.5,13.13
201381,2012,2014,March,Jharkhand,Urban,Clothing and Footwear,Clothing,120.2,11.5
201382,2012,2014,March,Jharkhand,Urban,Clothing and Footwear,Footwear,113.9,8.27
201383,2012,2014,March,Jharkhand,Urban,Clothing and Footwear,Residual,119.4,11.07
201384,2012,2014,March,Jharkhand,Urban,Fuel and Light,Residual,109.8,2.14
201385,2012,2014,March,Jharkhand,Urban,Miscellaneous,Household Goods and Services,120.5,9.15
201386,2012,2014,March,Jharkhand,Urban,Miscellaneous,Health,109.3,4.29
201387,2012,2014,March,Jharkhand,Urban,Miscellaneous,Transport and Communication,111.6,6.69
201388,2012,2014,March,Jharkhand,Urban,Miscellaneous,Education,108.7,4.72
201389,2012,2014,March,Jharkhand,Urban,Miscellaneous,Residual,111.4,5.79
201390,2012,2014,March,Karnataka,Combined,Food and Beverages,Cereals and Products,115.7,-0.34
201391,2012,2014,March,Karnataka,Combined,Food and Beverages,Meat and Fish,119.1,8.77
201392,2012,2014,March,Karnataka,Combined,Food and Beverages,Egg,122.3,10.18
201393,2012,2014,March,Karnataka,Combined,Food and Beverages,Fruits,118.9,11.75
201394,2012,2014,March,Karnataka,Combined,Food and Beverages,Vegetables,104.7,-1.97
201395,2012,2014,March,Karnataka,Combined,Food and Beverages,Pulses and Products,106.4,0.85
201396,2012,2014,March,Karnataka,Combined,Food and Beverages,Spices,113.8,9.74
201397,2012,2014,March,Karnataka,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",125.1,12.3
201398,2012,2014,March,Karnataka,Combined,Food and Beverages,Non-alcoholic Beverages,113.1,5.6
201399,2012,2014,March,Karnataka,Combined,Food and Beverages,Residual,115.6,5.67
201400,2012,2014,March,Karnataka,Combined,"Pan, Tobacco and Intoxicants",Residual,118,10.8
201401,2012,2014,March,Karnataka,Combined,Clothing and Footwear,Clothing,118.6,9.01
201402,2012,2014,March,Karnataka,Combined,Clothing and Footwear,Footwear,114.9,6.88
201403,2012,2014,March,Karnataka,Combined,Clothing and Footwear,Residual,118,8.66
201404,2012,2014,March,Karnataka,Combined,Fuel and Light,Residual,109.2,5.2
201405,2012,2014,March,Karnataka,Combined,Miscellaneous,Household Goods and Services,114,8.47
201406,2012,2014,March,Karnataka,Combined,Miscellaneous,Health,112.6,6.73
201407,2012,2014,March,Karnataka,Combined,Miscellaneous,Transport and Communication,113.8,8.28
201408,2012,2014,March,Karnataka,Combined,Miscellaneous,Education,117.5,12.33
201409,2012,2014,March,Karnataka,Combined,Miscellaneous,Residual,113.6,8.09
201410,2012,2014,March,Karnataka,Rural,Food and Beverages,Cereals and Products,113.2,-0.7
201411,2012,2014,March,Karnataka,Rural,Food and Beverages,Meat and Fish,116.5,6.88
201412,2012,2014,March,Karnataka,Rural,Food and Beverages,Egg,119.3,9.05
201413,2012,2014,March,Karnataka,Rural,Food and Beverages,Fruits,122.9,12.55
201414,2012,2014,March,Karnataka,Rural,Food and Beverages,Vegetables,103.4,-4.52
201415,2012,2014,March,Karnataka,Rural,Food and Beverages,Pulses and Products,107,0.38
201416,2012,2014,March,Karnataka,Rural,Food and Beverages,Spices,112.5,7.97
201417,2012,2014,March,Karnataka,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",123.8,12.44
201418,2012,2014,March,Karnataka,Rural,Food and Beverages,Non-alcoholic Beverages,112.7,5.82
201419,2012,2014,March,Karnataka,Rural,Food and Beverages,Residual,114.3,4.67
201420,2012,2014,March,Karnataka,Rural,"Pan, Tobacco and Intoxicants",Residual,117.1,9.64
201421,2012,2014,March,Karnataka,Rural,Clothing and Footwear,Clothing,118.2,9.34
201422,2012,2014,March,Karnataka,Rural,Clothing and Footwear,Footwear,115.9,7.91
201423,2012,2014,March,Karnataka,Rural,Clothing and Footwear,Residual,117.8,9.07
201424,2012,2014,March,Karnataka,Rural,Fuel and Light,Residual,109.2,4.7
201425,2012,2014,March,Karnataka,Rural,Miscellaneous,Household Goods and Services,113.8,8.38
201426,2012,2014,March,Karnataka,Rural,Miscellaneous,Health,113.2,7.81
201427,2012,2014,March,Karnataka,Rural,Miscellaneous,Transport and Communication,115.8,9.35
201428,2012,2014,March,Karnataka,Rural,Miscellaneous,Education,114.2,9.49
201429,2012,2014,March,Karnataka,Rural,Miscellaneous,Residual,113.2,7.71
201430,2012,2014,March,Karnataka,Urban,Food and Beverages,Cereals and Products,119.5,0.25
201431,2012,2014,March,Karnataka,Urban,Food and Beverages,Meat and Fish,123,11.51
201432,2012,2014,March,Karnataka,Urban,Food and Beverages,Egg,126.4,11.76
201433,2012,2014,March,Karnataka,Urban,Food and Beverages,Fruits,114.8,11.03
201434,2012,2014,March,Karnataka,Urban,Food and Beverages,Vegetables,106.6,1.91
201435,2012,2014,March,Karnataka,Urban,Food and Beverages,Pulses and Products,105.4,1.54
201436,2012,2014,March,Karnataka,Urban,Food and Beverages,Spices,115.9,12.52
201437,2012,2014,March,Karnataka,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",126.1,12.19
201438,2012,2014,March,Karnataka,Urban,Food and Beverages,Non-alcoholic Beverages,113.5,5.29
201439,2012,2014,March,Karnataka,Urban,Food and Beverages,Residual,117.3,6.93
201440,2012,2014,March,Karnataka,Urban,"Pan, Tobacco and Intoxicants",Residual,120.1,13.73
201441,2012,2014,March,Karnataka,Urban,Clothing and Footwear,Clothing,119.1,8.57
201442,2012,2014,March,Karnataka,Urban,Clothing and Footwear,Footwear,113.8,5.76
201443,2012,2014,March,Karnataka,Urban,Clothing and Footwear,Residual,118.3,8.23
201444,2012,2014,March,Karnataka,Urban,Fuel and Light,Residual,109.2,5.92
201445,2012,2014,March,Karnataka,Urban,Miscellaneous,Household Goods and Services,114.2,8.56
201446,2012,2014,March,Karnataka,Urban,Miscellaneous,Health,111.7,5.08
201447,2012,2014,March,Karnataka,Urban,Miscellaneous,Transport and Communication,112.4,7.56
201448,2012,2014,March,Karnataka,Urban,Miscellaneous,Education,118.7,13.37
201449,2012,2014,March,Karnataka,Urban,Miscellaneous,Residual,113.9,8.37
201450,2012,2014,March,Kerala,Combined,Food and Beverages,Cereals and Products,118.8,3.66
201451,2012,2014,March,Kerala,Combined,Food and Beverages,Meat and Fish,120.7,8.74
201452,2012,2014,March,Kerala,Combined,Food and Beverages,Egg,118.3,5.16
201453,2012,2014,March,Kerala,Combined,Food and Beverages,Fruits,137.4,26.06
201454,2012,2014,March,Kerala,Combined,Food and Beverages,Vegetables,113.1,4.24
201455,2012,2014,March,Kerala,Combined,Food and Beverages,Pulses and Products,112.4,7.97
201456,2012,2014,March,Kerala,Combined,Food and Beverages,Spices,115.1,10.67
201457,2012,2014,March,Kerala,Combined,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",123.2,10.99
201458,2012,2014,March,Kerala,Combined,Food and Beverages,Non-alcoholic Beverages,119.6,10.43
201459,2012,2014,March,Kerala,Combined,Food and Beverages,Residual,121.9,11.02
201460,2012,2014,March,Kerala,Combined,"Pan, Tobacco and Intoxicants",Residual,115.3,6.37
201461,2012,2014,March,Kerala,Combined,Clothing and Footwear,Clothing,117.2,9.43
201462,2012,2014,March,Kerala,Combined,Clothing and Footwear,Footwear,110.1,4.96
201463,2012,2014,March,Kerala,Combined,Clothing and Footwear,Residual,116.3,8.9
201464,2012,2014,March,Kerala,Combined,Fuel and Light,Residual,112.3,5.94
201465,2012,2014,March,Kerala,Combined,Miscellaneous,Household Goods and Services,113.7,7.98
201466,2012,2014,March,Kerala,Combined,Miscellaneous,Health,109.6,4.98
201467,2012,2014,March,Kerala,Combined,Miscellaneous,Transport and Communication,108.9,3.91
201468,2012,2014,March,Kerala,Combined,Miscellaneous,Education,117.4,11.81
201469,2012,2014,March,Kerala,Combined,Miscellaneous,Residual,109.1,4.8
201470,2012,2014,March,Kerala,Rural,Food and Beverages,Cereals and Products,118.9,4.12
201471,2012,2014,March,Kerala,Rural,Food and Beverages,Meat and Fish,120.6,8.36
201472,2012,2014,March,Kerala,Rural,Food and Beverages,Egg,119,5.22
201473,2012,2014,March,Kerala,Rural,Food and Beverages,Fruits,137.8,26.42
201474,2012,2014,March,Kerala,Rural,Food and Beverages,Vegetables,112.7,4.16
201475,2012,2014,March,Kerala,Rural,Food and Beverages,Pulses and Products,112.6,7.96
201476,2012,2014,March,Kerala,Rural,Food and Beverages,Spices,113.5,9.34
201477,2012,2014,March,Kerala,Rural,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",122,11.11
201478,2012,2014,March,Kerala,Rural,Food and Beverages,Non-alcoholic Beverages,118.9,10.71
201479,2012,2014,March,Kerala,Rural,Food and Beverages,Residual,121.6,10.95
201480,2012,2014,March,Kerala,Rural,"Pan, Tobacco and Intoxicants",Residual,115.9,6.04
201481,2012,2014,March,Kerala,Rural,Clothing and Footwear,Clothing,119.7,11.04
201482,2012,2014,March,Kerala,Rural,Clothing and Footwear,Footwear,111.8,6.58
201483,2012,2014,March,Kerala,Rural,Clothing and Footwear,Residual,118.6,10.43
201484,2012,2014,March,Kerala,Rural,Fuel and Light,Residual,111.9,5.77
201485,2012,2014,March,Kerala,Rural,Miscellaneous,Household Goods and Services,113.3,7.6
201486,2012,2014,March,Kerala,Rural,Miscellaneous,Health,111.1,6.21
201487,2012,2014,March,Kerala,Rural,Miscellaneous,Transport and Communication,108.6,3.33
201488,2012,2014,March,Kerala,Rural,Miscellaneous,Education,113.3,9.36
201489,2012,2014,March,Kerala,Rural,Miscellaneous,Residual,108.5,4.33
201490,2012,2014,March,Kerala,Urban,Food and Beverages,Cereals and Products,118.6,2.51
201491,2012,2014,March,Kerala,Urban,Food and Beverages,Meat and Fish,120.8,9.52
201492,2012,2014,March,Kerala,Urban,Food and Beverages,Egg,116.6,4.86
201493,2012,2014,March,Kerala,Urban,Food and Beverages,Fruits,136.5,25.34
201494,2012,2014,March,Kerala,Urban,Food and Beverages,Vegetables,114.1,4.49
201495,2012,2014,March,Kerala,Urban,Food and Beverages,Pulses and Products,112,8.0
201496,2012,2014,March,Kerala,Urban,Food and Beverages,Spices,119.5,14.24
201497,2012,2014,March,Kerala,Urban,Food and Beverages,"Prepared Meals, Snacks, Sweets etc.",126.7,10.85
201498,2012,2014,March,Kerala,Urban,Food and Beverages,Non-alcoholic Beverages,121.3,9.77
201499,2012,2014,March,Kerala,Urban,Food and Beverages,Residual,122.6,11.25
201500,2012,2014,March,Kerala,Urban,"Pan, Tobacco and Intoxicants",Residual,113.2,7.2
201501,2012,2014,March,Kerala,Urban,Clothing and Footwear,Clothing,111.9,6.07
201502,2012,2014,March,Kerala,Urban,Clothing and Footwear,Footwear,106.2,1.34
201503,2012,2014,March,Kerala,Urban,Clothing and Footwear,Residual,111.1,5.41
201504,2012,2014,March,Kerala,Urban,Fuel and Light,Residual,113.3,6.48
201505,2012,2014,March,Kerala,Urban,Miscellaneous,Household Goods and Services,114.5,8.84
201506,2012,2014,March,Kerala,Urban,Miscellaneous,Health,106,2.12
201507,2012,2014,March,Kerala,Urban,Miscellaneous,Transport and Communication,109.4,4.79
201508,2012,2014,March,Kerala,Urban,Miscellaneous,Education,123.9,15.47
201509,2012,2014,March,Kerala,Urban,Miscellaneous,Residual,110.3,5.75
201510,2012,2014,March,Lakshadweep,Combined,Food and Beverages,Residual,110.5,9.73
201511,2012,2014,March,Lakshadweep,Combined,"Pan, Tobacco and Intoxicants",Residual,127.1,18.01
201512,2012,2014,March,Lakshadweep,Combined,Clothing and Footwear,Residual,116.3,8.49
201513,2012,2014,March,Lakshadweep,Combined,Fuel and Light,Residual,117.9,4.24
